Date,Time,I,  tempC,DO.meas,atmo.pressure,salinity
2/7/2023,11:50:00,256.5728,9.99,13.448489,0.99889,0.12
2/7/2023,11:55:00,537.536,10.46,13.395543,0.99915,0.12
2/7/2023,12:00:00,316.4832,11.41,13.573394,0.9988,0.12
2/7/2023,12:05:00,274.688,11.37,13.640281,0.9989,0.12
2/7/2023,12:10:00,335.7824,10.34,13.924049,0.99882,0.12
2/7/2023,12:15:00,344.8992,9.56,13.824149,0.99866,0.12
2/7/2023,12:20:00,237.5696,10.25,13.763232,0.99863,0.12
2/7/2023,12:25:00,295.5264,10.42,13.693292,0.99847,0.12
2/7/2023,12:30:00,191.216,10.42,13.698298,0.9985,0.12
2/7/2023,12:35:00,230.288,9.91,13.652328,0.99834,0.12
2/7/2023,12:40:00,228.9264,9.91,13.685304,0.99837,0.12
2/7/2023,12:45:00,203.352,10.25,13.766244,0.99821,0.12
2/7/2023,12:50:00,204.832,10.46,13.782234,0.99805,0.12
2/7/2023,12:55:00,328.2048,10.21,13.655297,0.99786,0.12
2/7/2023,13:00:00,282.976,10.68,13.654277,0.99784,0.12
2/7/2023,13:05:00,325.8368,10.81,13.720218,0.99784,0.12
2/7/2023,13:10:00,311.1552,10.94,13.700234,0.99773,0.12
2/7/2023,13:15:00,373.0784,10.68,13.725212,0.99766,0.12
2/7/2023,13:20:00,171.976,9.78,13.749194,0.99769,0.12
2/7/2023,13:25:00,293.3952,10.25,13.750191,0.9974,0.12
2/7/2023,13:30:00,254.4416,9.95,13.773177,0.9973,0.12
2/7/2023,13:35:00,146.6976,9.95,13.717221,0.9974,0.12
2/7/2023,13:40:00,121.4784,10.21,13.684251,0.99738,0.12
2/7/2023,13:45:00,146.0464,10.04,13.638286,0.9975,0.12
2/7/2023,13:50:00,211.64,10.12,13.691244,0.99722,0.12
2/7/2023,13:55:00,310.208,10.51,13.64728,0.99719,0.12
2/7/2023,14:00:00,240.5888,10.94,13.615305,0.99722,0.12
2/7/2023,14:05:00,159.0704,10.34,13.730211,0.99719,0.12
2/7/2023,14:10:00,199.5632,9.78,13.719223,0.9974,0.12
2/7/2023,14:15:00,136.5744,9.78,13.755194,0.9974,0.12
2/7/2023,14:20:00,195.4784,9.61,13.7612,0.99725,0.12
2/7/2023,14:25:00,165.0496,9.82,13.711261,0.99738,0.12
2/7/2023,14:30:00,134.2656,9.91,13.687281,0.9975,0.12
2/7/2023,14:35:00,157.5312,10.38,13.697258,0.99776,0.12
2/7/2023,14:40:00,175.3504,10.21,13.71324,0.99789,0.12
2/7/2023,14:45:00,89.3328,9.78,13.721254,0.99761,0.12
2/7/2023,14:50:00,94.6904,9.74,13.69926,0.99776,0.12
2/7/2023,14:55:00,188.4928,10.08,13.681271,0.99766,0.12
2/7/2023,15:00:00,146.7568,10.12,13.689258,0.99766,0.12
2/7/2023,15:05:00,98.4792,9.91,13.764197,0.99759,0.12
2/7/2023,15:10:00,102.12,10.04,13.696249,0.99778,0.12
2/7/2023,15:15:00,133.2,10.38,13.656282,0.99778,0.12
2/7/2023,15:20:00,137.4624,10.25,13.622308,0.99775,0.12
2/7/2023,15:25:00,127.2208,10.34,13.573346,0.99782,0.12
2/7/2023,15:30:00,105.376,10.25,13.561357,0.99763,0.12
2/7/2023,15:35:00,120.5904,10.12,13.54537,0.99782,0.12
2/7/2023,15:40:00,111.888,10.08,13.540373,0.99779,0.12
2/7/2023,15:45:00,101.972,10.25,13.477429,0.99786,0.12
2/7/2023,15:50:00,81.4592,9.99,13.479425,0.99786,0.12
2/7/2023,15:55:00,97.5912,9.95,13.472431,0.99776,0.12
2/7/2023,16:00:00,87.8232,9.86,13.501406,0.99782,0.12
2/7/2023,16:05:00,36.3784,9.74,13.536381,0.99795,0.12
2/7/2023,16:10:00,63.6696,9.65,13.516404,0.99792,0.12
2/7/2023,16:15:00,64.5576,9.74,13.469434,0.99792,0.12
2/7/2023,16:20:00,65.3272,9.74,13.492413,0.99802,0.12
2/7/2023,16:25:00,51.7408,9.91,13.538383,0.99799,0.12
2/7/2023,16:30:00,48.4108,9.69,13.441461,0.99794,0.12
2/7/2023,16:35:00,34.854,9.69,13.433475,0.99804,0.12
2/7/2023,16:40:00,30.7396,9.31,13.486431,0.99827,0.12
2/7/2023,16:45:00,23.8872,9.18,13.494416,0.99818,0.12
2/7/2023,16:50:00,19.1734,9.01,13.491412,0.99828,0.12
2/7/2023,16:55:00,17.7896,9.05,13.485416,0.99835,0.12
2/7/2023,17:00:00,13.5309,8.96,13.531375,0.9983,0.12
2/7/2023,17:05:00,9.2722,9.01,13.507395,0.99827,0.12
2/7/2023,17:10:00,6.0421,9.05,13.524381,0.99837,0.12
2/7/2023,17:15:00,4.25315,8.96,13.522385,0.9985,0.12
2/7/2023,17:20:00,3.2634,8.96,13.514394,0.99847,0.12
2/7/2023,17:25:00,2.08125,8.41,11.727794,0.99844,0.12
2/7/2023,17:30:00,0.79365,8.15,11.727796,0.99857,0.12
2/7/2023,17:35:00,0.30155,8.15,11.774761,0.99886,0.12
2/7/2023,17:40:00,0.037,8.36,11.87868,0.99886,0.12
2/7/2023,17:45:00,0,8.32,11.971605,0.99883,0.12
2/7/2023,17:50:00,0,8.19,12.065529,0.99883,0.12
2/7/2023,17:55:00,0,8.02,12.122482,0.99864,0.12
2/7/2023,18:00:00,0,7.98,13.810155,0.99877,0.12
2/7/2023,18:05:00,0,7.98,13.913075,0.99909,0.12
2/7/2023,18:10:00,0,8.02,13.968031,0.9989,0.12
2/7/2023,18:15:00,0,7.89,13.966032,0.99887,0.12
2/7/2023,18:20:00,0,7.89,13.992013,0.99919,0.12
2/7/2023,18:25:00,0,7.93,13.989015,0.99916,0.12
2/7/2023,18:30:00,0,7.93,13.97003,0.99929,0.12
2/7/2023,18:35:00,0,7.85,13.996008,0.99929,0.12
2/7/2023,18:40:00,0,7.63,14.01699,0.99926,0.12
2/7/2023,18:45:00,0,7.59,14.046967,0.99923,0.12
2/7/2023,18:50:00,0,7.5,14.033976,0.99921,0.12
2/7/2023,18:55:00,0,7.46,14.052962,0.99934,0.12
2/7/2023,19:00:00,0,7.42,14.068946,0.99934,0.12
2/7/2023,19:05:00,0,7.42,14.063952,0.99931,0.12
2/7/2023,19:10:00,0,7.38,14.059953,0.99912,0.12
2/7/2023,19:15:00,0,7.42,14.047965,0.99928,0.12
2/7/2023,19:20:00,0,7.5,14.046963,0.99925,0.12
2/7/2023,19:25:00,0,7.5,14.078937,0.99941,0.12
2/7/2023,19:30:00,0,7.5,14.077938,0.99957,0.12
2/7/2023,19:35:00,0,7.59,14.045962,0.99957,0.12
2/7/2023,19:40:00,0,7.68,14.035968,0.99957,0.12
2/7/2023,19:45:00,0,7.68,14.042964,0.99957,0.12
2/7/2023,19:50:00,0,7.81,14.031974,0.99941,0.12
2/7/2023,19:55:00,0,7.72,13.990007,0.99925,0.12
2/7/2023,20:00:00,0,7.63,13.952037,0.99925,0.12
2/7/2023,20:05:00,0,7.55,13.97302,0.99938,0.12
2/7/2023,20:10:00,0,7.5,13.980014,0.99938,0.12
2/7/2023,20:15:00,0,7.59,13.956031,0.99954,0.12
2/7/2023,20:20:00,0,7.59,13.935049,0.99951,0.12
2/7/2023,20:25:00,0,7.59,13.863106,0.99951,0.12
2/7/2023,20:30:00,0,7.68,13.846119,0.99951,0.12
2/7/2023,20:35:00,0,7.63,13.849115,0.99948,0.12
2/7/2023,20:40:00,0,7.63,13.807151,0.99948,0.12
2/7/2023,20:45:00,0,7.72,13.809149,0.99964,0.12
2/7/2023,20:50:00,0,7.55,13.782169,0.99948,0.12
2/7/2023,20:55:00,0,7.55,13.742202,0.99948,0.12
2/7/2023,21:00:00,0,7.46,13.716222,0.99917,0.12
2/7/2023,21:05:00,0,7.5,13.717222,0.99948,0.12
2/7/2023,21:10:00,0,7.5,13.71722,0.99932,0.12
2/7/2023,21:15:00,0,7.55,13.733205,0.99932,0.12
2/7/2023,21:20:00,0,7.55,13.736207,0.99948,0.12
2/7/2023,21:25:00,0,7.5,13.756188,0.99945,0.12
2/7/2023,21:30:00,0,7.55,13.739202,0.9993,0.12
2/7/2023,21:35:00,0,7.55,13.760187,0.99945,0.12
2/7/2023,21:40:00,0,7.55,13.729211,0.99945,0.12
2/7/2023,21:45:00,0,7.55,13.734205,0.99943,0.12
2/7/2023,21:50:00,0,7.59,13.711222,0.99927,0.12
2/7/2023,21:55:00,0,7.63,13.662261,0.99927,0.12
2/7/2023,22:00:00,0,7.72,13.631286,0.99927,0.12
2/7/2023,22:05:00,0,7.76,13.630285,0.9993,0.12
2/7/2023,22:10:00,0,7.81,13.606305,0.9993,0.12
2/7/2023,22:15:00,0,7.81,13.644275,0.9993,0.12
2/7/2023,22:20:00,0,7.81,13.633284,0.99945,0.12
2/7/2023,22:25:00,0,7.76,13.60131,0.99945,0.12
2/7/2023,22:30:00,0,7.59,13.612301,0.99945,0.12
2/7/2023,22:35:00,0,7.63,13.594316,0.99945,0.12
2/7/2023,22:40:00,0,7.72,13.55335,0.9993,0.12
2/7/2023,22:45:00,0,7.63,13.626293,0.99932,0.12
2/7/2023,22:50:00,0,7.59,13.579333,0.99932,0.12
2/7/2023,22:55:00,0,7.55,13.548358,0.99948,0.12
2/7/2023,23:00:00,0,7.55,13.536368,0.99948,0.12
2/7/2023,23:05:00,0,7.55,13.532371,0.99948,0.12
2/7/2023,23:10:00,0,7.5,13.541362,0.99964,0.12
2/7/2023,23:15:00,0,7.42,13.550354,0.99964,0.12
2/7/2023,23:20:00,0,7.5,13.536367,0.99948,0.12
2/7/2023,23:25:00,0,7.55,13.526375,0.99964,0.12
2/7/2023,23:30:00,0,7.5,13.499396,0.99964,0.12
2/7/2023,23:35:00,0,7.5,13.502391,0.99967,0.12
2/7/2023,23:40:00,0,7.5,13.460426,0.99951,0.12
2/7/2023,23:45:00,0,7.59,13.450433,0.99967,0.12
2/7/2023,23:50:00,0,7.76,13.419458,0.99951,0.12
2/7/2023,23:55:00,0,8.02,13.383486,0.99964,0.12
2/8/2023,0:00:00,0,8.15,13.504398,0.99964,0.12
2/8/2023,0:05:00,0,8.23,13.524384,0.99948,0.12
2/8/2023,0:10:00,0,8.23,13.453445,0.99932,0.12
2/8/2023,0:15:00,0,8.23,13.406486,0.99948,0.12
2/8/2023,0:20:00,0,8.15,13.307562,0.99951,0.12
2/8/2023,0:25:00,0,8.06,13.264599,0.99951,0.12
2/8/2023,0:30:00,0,7.93,13.292575,0.99951,0.12
2/8/2023,0:35:00,0,7.98,13.236623,0.99964,0.12
2/8/2023,0:40:00,0,7.98,13.190662,0.99964,0.12
2/8/2023,0:45:00,0,7.89,13.173674,0.99948,0.12
2/8/2023,0:50:00,0,7.81,13.175673,0.99964,0.12
2/8/2023,0:55:00,0,7.76,13.188661,0.99964,0.12
2/8/2023,1:00:00,0,7.81,13.15369,0.99964,0.12
2/8/2023,1:05:00,0,7.76,13.133709,0.99948,0.12
2/8/2023,1:10:00,0,7.76,13.153692,0.99948,0.12
2/8/2023,1:15:00,0,7.76,13.121719,0.99932,0.12
2/8/2023,1:20:00,0,7.85,13.128716,0.99917,0.12
2/8/2023,1:25:00,0,7.85,13.167684,0.9993,0.12
2/8/2023,1:30:00,0,7.72,13.166685,0.99898,0.12
2/8/2023,1:35:00,0,7.63,13.17068,0.99914,0.12
2/8/2023,1:40:00,0,7.63,13.177676,0.99943,0.12
2/8/2023,1:45:00,0,7.59,13.205656,0.9994,0.12
2/8/2023,1:50:00,0,7.76,13.169683,0.99937,0.12
2/8/2023,1:55:00,0,7.76,13.151695,0.99953,0.12
2/8/2023,2:00:00,0,7.81,13.128713,0.99937,0.12
2/8/2023,2:05:00,0,7.81,13.160688,0.9994,0.12
2/8/2023,2:10:00,0,7.81,13.108729,0.9994,0.12
2/8/2023,2:15:00,0,7.85,13.093738,0.9994,0.12
2/8/2023,2:20:00,0,7.89,13.072756,0.9994,0.12
2/8/2023,2:25:00,0,7.89,13.057767,0.9994,0.12
2/8/2023,2:30:00,0,7.98,13.042781,0.99956,0.12
2/8/2023,2:35:00,0,7.98,13.034785,0.99956,0.12
2/8/2023,2:40:00,0,8.11,13.037783,0.99958,0.12
2/8/2023,2:45:00,0,8.19,13.0188,0.99958,0.12
2/8/2023,2:50:00,0,8.28,13.011804,0.9999,0.12
2/8/2023,2:55:00,0,8.19,12.987825,0.99974,0.12
2/8/2023,3:00:00,0,8.19,13.001814,0.99974,0.12
2/8/2023,3:05:00,0,8.15,12.974838,0.99974,0.12
2/8/2023,3:10:00,0,8.06,13.001814,0.99974,0.12
2/8/2023,3:15:00,0,8.02,13.027795,0.9999,0.12
2/8/2023,3:20:00,0,8.06,13.014803,0.9999,0.12
2/8/2023,3:25:00,0,8.11,13.026797,0.9999,0.12
2/8/2023,3:30:00,0,8.11,13.029795,0.9999,0.12
2/8/2023,3:35:00,0,8.02,13.024802,0.9999,0.12
2/8/2023,3:40:00,0,8.02,13.018803,0.9999,0.12
2/8/2023,3:45:00,0,8.02,13.025798,1.00006,0.12
2/8/2023,3:50:00,0,8.15,13.004812,1.00006,0.12
2/8/2023,3:55:00,0,8.15,13.006812,1.00006,0.12
2/8/2023,4:00:00,0,8.15,13.000816,1.00006,0.12
2/8/2023,4:05:00,0,8.28,12.979834,1.00022,0.12
2/8/2023,4:10:00,0,8.36,12.994823,1.00022,0.12
2/8/2023,4:15:00,0,8.41,13.016806,1.00006,0.12
2/8/2023,4:20:00,0,8.45,13.015811,1.00022,0.12
2/8/2023,4:25:00,0,8.41,12.998826,1.00022,0.12
2/8/2023,4:30:00,0,8.41,13.010816,1.00022,0.12
2/8/2023,4:35:00,0,8.41,13.018812,1.00006,0.12
2/8/2023,4:40:00,0,8.45,12.971855,1.00006,0.12
2/8/2023,4:45:00,0,8.45,12.922894,1.00038,0.12
2/8/2023,4:50:00,0,8.49,12.876929,1.00006,0.12
2/8/2023,4:55:00,0,8.49,12.900909,1.00003,0.12
2/8/2023,5:00:00,0,8.41,12.893917,1.00006,0.12
2/8/2023,5:05:00,0,8.49,12.896915,1.00022,0.12
2/8/2023,5:10:00,0,8.45,12.879928,1.00006,0.12
2/8/2023,5:15:00,0,8.41,12.863942,1.00006,0.12
2/8/2023,5:20:00,0,8.41,12.838962,0.9999,0.12
2/8/2023,5:25:00,0,8.36,12.851952,0.9999,0.12
2/8/2023,5:30:00,0,8.45,12.843958,1.00022,0.12
2/8/2023,5:35:00,0,8.45,12.820976,1.00006,0.12
2/8/2023,5:40:00,0,8.32,12.802989,1.00003,0.12
2/8/2023,5:45:00,0,8.28,12.804986,1.00019,0.12
2/8/2023,5:50:00,0,8.28,12.786002,1.00019,0.12
2/8/2023,5:55:00,0,8.23,12.771012,1.00019,0.12
2/8/2023,6:00:00,0,8.28,12.905904,1.00019,0.12
2/8/2023,6:05:00,0,8.23,12.866935,1.00019,0.12
2/8/2023,6:10:00,0,8.28,12.878924,1.00019,0.12
2/8/2023,6:15:00,0,8.32,12.836962,1.00035,0.12
2/8/2023,6:20:00,0,8.28,12.811979,1.00019,0.12
2/8/2023,6:25:00,0,8.28,12.791996,1.00019,0.12
2/8/2023,6:30:00,0,8.32,12.792993,1.00019,0.12
2/8/2023,6:35:00,0.14985,8.28,12.787997,0.99987,0.12
2/8/2023,6:40:00,0.3404,8.36,12.801985,0.99987,0.12
2/8/2023,6:45:00,0.75665,8.32,12.786999,1.00003,0.12
2/8/2023,6:50:00,1.92955,8.36,12.794993,0.99971,0.12
2/8/2023,6:55:00,3.9886,8.41,12.811977,0.99987,0.12
2/8/2023,7:00:00,7.2964,8.41,12.797989,0.99987,0.12
2/8/2023,7:05:00,8.2029,8.36,12.790995,0.99987,0.12
2/8/2023,7:10:00,8.9688,8.28,12.813976,0.99987,0.12
2/8/2023,7:15:00,10.7966,8.36,12.796988,1.00003,0.12
2/8/2023,7:20:00,15.3846,8.36,12.794988,0.99987,0.12
2/8/2023,7:25:00,15.8212,8.36,12.773007,0.99987,0.12
2/8/2023,7:30:00,20.9864,8.23,12.790994,1.00006,0.12
2/8/2023,7:35:00,23.4284,8.28,12.792993,0.9999,0.12
2/8/2023,7:40:00,32.7376,8.36,12.796993,1.00006,0.12
2/8/2023,7:45:00,34.854,8.41,12.77401,0.9999,0.12
2/8/2023,7:50:00,37.7696,8.45,12.787997,0.99993,0.12
2/8/2023,7:55:00,42.9644,8.62,12.772011,0.99977,0.12
2/8/2023,8:00:00,45.0364,8.49,12.789996,0.9998,0.12
2/8/2023,8:05:00,46.5904,8.41,12.786,0.9998,0.12
2/8/2023,8:10:00,59.8512,8.41,12.773013,0.99983,0.12
2/8/2023,8:15:00,54.1976,8.62,12.804986,0.9997,0.12
2/8/2023,8:20:00,63.1664,8.75,12.784004,0.99986,0.12
2/8/2023,8:25:00,73.3488,8.79,12.788004,0.99986,0.12
2/8/2023,8:30:00,80.6896,8.71,12.815979,1.00004,0.12
2/8/2023,8:35:00,115.292,8.66,12.799989,1.00007,0.12
2/8/2023,8:40:00,135.5088,8.75,12.776008,1.00007,0.12
2/8/2023,8:45:00,139.416,8.79,12.791996,1.0001,0.12
2/8/2023,8:50:00,143.9152,8.88,12.80099,0.99994,0.12
2/8/2023,8:55:00,135.3312,8.83,12.819975,1.00013,0.12
2/8/2023,9:00:00,90.3096,8.88,12.840957,1.00013,0.12
2/8/2023,9:05:00,75.48,8.66,12.808978,1.00016,0.12
2/8/2023,9:10:00,89.7176,8.58,12.833959,1.00029,0.12
2/8/2023,9:15:00,89.096,8.66,12.879921,1.00029,0.12
2/8/2023,9:20:00,73.6448,8.53,12.9089,1.00031,0.12
2/8/2023,9:25:00,78.588,8.45,12.873924,1.00031,0.12
2/8/2023,9:30:00,128.5824,8.53,12.896904,1.00047,0.12
2/8/2023,9:35:00,247.5744,8.79,12.920887,1.00034,0.12
2/8/2023,9:40:00,178.192,9.01,12.948866,1.00034,0.12
2/8/2023,9:45:00,152.8544,9.05,12.924885,1.00034,0.12
2/8/2023,9:50:00,126.5104,9.14,12.927883,1.00053,0.12
